date,region,country,product_category,product_name,sales_channel,customer_segment,revenue,units_sold,new_customers,discount_rate,gross_margin,order_count,marketing_spend,conversion_rate,campaign_flag,is_promo_period
2024-12-10,EMEA,Germany,Automation Tools,Lead Scoring Add-on,Partner,SMB,9041.50,32,17,0.0782,0.4780,34,1996.85,0.0448,false,false
2024-12-10,EMEA,United Arab Emirates,Analytics Platform,Forecast Studio,Marketplace,Enterprise,5618.52,3,0,0.1113,0.5434,2,1174.17,0.0389,false,false
2024-12-10,APAC,Australia,Automation Tools,Lead Scoring Add-on,Direct,Mid-Market,12466.39,35,9,0.0682,0.4820,31,2357.32,0.0625,false,false
2024-12-10,APAC,India,Automation Tools,CRM Workflow Pack,Partner,Enterprise,6471.20,14,2,0.0840,0.4256,10,1571.99,0.0437,false,false
2024-12-10,APAC,Australia,Analytics Platform,Pipeline Analytics,Marketplace,SMB,6020.19,6,2,0.0969,0.4849,6,1111.75,0.0458,false,false
2024-12-10,LATAM,Brazil,Analytics Platform,Pipeline Analytics,Direct,Enterprise,9734.69,6,0,0.0633,0.6139,4,1519.10,0.0508,false,false
2024-12-10,LATAM,Mexico,Enterprise Suite,Revenue Intelligence Pro,Partner,Enterprise,3434.85,1,0,0.0885,0.6026,1,781.77,0.0341,false,false
2024-12-10,LATAM,Chile,Enterprise Suite,Insight Enterprise Cloud,Marketplace,Enterprise,2508.56,1,0,0.0965,0.5946,1,619.89,0.0367,false,false
2024-12-11,North America,United States,Enterprise Suite,Insight Enterprise Cloud,Direct,SMB,21043.35,6,2,0.0634,0.7059,6,3943.58,0.0637,false,false
2024-12-11,North America,United States,Automation Tools,Lead Scoring Add-on,Partner,Enterprise,12558.06,28,3,0.0964,0.5230,20,2249.10,0.0517,false,false
2024-12-11,North America,United States,Automation Tools,Lead Scoring Add-on,Marketplace,SMB,9487.86,34,16,0.1130,0.5084,36,1422.18,0.0480,false,false
2024-12-11,EMEA,France,Automation Tools,Lead Scoring Add-on,Direct,SMB,14964.93,54,23,0.0548,0.5359,57,2966.74,0.0543,false,false
2024-12-11,EMEA,France,Enterprise Suite,Revenue Intelligence Pro,Partner,Enterprise,10079.66,2,0,0.0840,0.6409,1,1795.56,0.0405,false,false
2024-12-11,EMEA,United Arab Emirates,Analytics Platform,Forecast Studio,Marketplace,Enterprise,6742.88,4,0,0.0997,0.5173,3,1136.16,0.0407,false,false
2024-12-11,APAC,Australia,Enterprise Suite,Revenue Intelligence Pro,Direct,Enterprise,12378.40,2,0,0.0657,0.6480,1,2525.31,0.0610,false,false
2024-12-11,APAC,India,Analytics Platform,Pipeline Analytics,Partner,Mid-Market,8724.01,6,1,0.0918,0.5042,5,1540.37,0.0504,false,false
2024-12-11,APAC,Australia,Enterprise Suite,Insight Enterprise Cloud,Marketplace,Enterprise,5726.43,1,0,0.1137,0.5650,1,1092.53,0.0416,false,false
2024-12-11,LATAM,Brazil,Automation Tools,CRM Workflow Pack,Direct,Enterprise,4505.88,10,1,0.0518,0.5379,7,1392.31,0.0463,false,false
2024-12-11,LATAM,Brazil,Services,Implementation Services,Partner,Enterprise,4293.80,1,0,0.0818,0.3971,1,850.80,0.0375,false,false
2024-12-11,LATAM,Brazil,Enterprise Suite,Insight Enterprise Cloud,Marketplace,Enterprise,3788.78,1,0,0.1005,0.6039,1,606.81,0.0337,false,false
2024-12-12,North America,United States,Enterprise Suite,Insight Enterprise Cloud,Direct,Enterprise,21399.30,4,1,0.0699,0.7200,3,3469.07,0.0672,false,false
2024-12-12,North America,United States,Analytics Platform,Pipeline Analytics,Partner,Mid-Market,13205.44,9,2,0.0919,0.5950,8,2618.29,0.0504,false,false
2024-12-12,North America,Canada,Enterprise Suite,Insight Enterprise Cloud,Marketplace,Mid-Market,8517.95,2,1,0.1000,0.6340,2,1540.74,0.0465,false,false
2024-12-12,EMEA,United Kingdom,Automation Tools,CRM Workflow Pack,Direct,Enterprise,14282.69,32,4,0.0687,0.5397,23,2994.19,0.0550,false,false
2024-12-12,EMEA,Germany,Automation Tools,CRM Workflow Pack,Partner,Mid-Market,10471.75,29,6,0.0866,0.4698,26,1670.09,0.0436,false,false
2024-12-12,EMEA,Germany,Enterprise Suite,Insight Enterprise Cloud,Marketplace,Enterprise,5912.37,1,0,0.1083,0.5982,1,1046.50,0.0391,false,false
2024-12-12,APAC,Singapore,Enterprise Suite,Insight Enterprise Cloud,Direct,Enterprise,13080.09,2,0,0.0660,0.6281,1,2697.67,0.0619,false,false
2024-12-12,APAC,Japan,Services,Implementation Services,Partner,Enterprise,6697.93,2,0,0.0927,0.3692,1,1837.96,0.0497,false,false
2024-12-12,APAC,Singapore,Automation Tools,Lead Scoring Add-on,Marketplace,Enterprise,5567.55,12,1,0.1159,0.4333,9,978.24,0.0437,false,false
2024-12-12,LATAM,Mexico,Automation Tools,Lead Scoring Add-on,Direct,Mid-Market,5855.99,16,3,0.0636,0.5271,14,1526.98,0.0526,false,false
2024-12-12,LATAM,Mexico,Services,Implementation Services,Partner,Enterprise,5135.62,2,0,0.0783,0.4240,1,952.75,0.0346,false,false
2024-12-12,LATAM,Mexico,Analytics Platform,Forecast Studio,Marketplace,Enterprise,4176.51,2,0,0.1021,0.5183,1,536.84,0.0366,false,false
2024-12-13,North America,United States,Enterprise Suite,Revenue Intelligence Pro,Direct,Enterprise,23254.35,4,0,0.0566,0.7100,3,3336.63,0.0607,false,false
2024-12-13,North America,United States,Analytics Platform,Forecast Studio,Partner,Enterprise,14767.44,8,1,0.0906,0.5945,6,2224.75,0.0492,false,false
2024-12-13,North America,Canada,Automation Tools,Lead Scoring Add-on,Marketplace,Enterprise,9627.42,21,2,0.0992,0.4957,15,1622.49,0.0457,false,false
2024-12-13,EMEA,United Kingdom,Enterprise Suite,Insight Enterprise Cloud,Direct,Mid-Market,14892.24,3,1,0.0482,0.6708,3,2847.33,0.0562,false,false
2024-12-13,EMEA,Germany,Analytics Platform,Pipeline Analytics,Partner,Enterprise,8600.44,5,1,0.0783,0.5408,4,1828.27,0.0428,false,false
2024-12-13,EMEA,United Kingdom,Enterprise Suite,Revenue Intelligence Pro,Marketplace,Enterprise,6273.17,1,0,0.1159,0.6000,1,1176.02,0.0361,false,false
2024-12-13,APAC,Japan,Services,Enablement Workshop,Direct,Mid-Market,13071.73,5,1,0.0553,0.4340,4,2698.64,0.0609,false,false
2024-12-13,APAC,Australia,Analytics Platform,Forecast Studio,Partner,Mid-Market,9386.89,7,2,0.0847,0.4948,6,1468.55,0.0479,false,false
2024-12-13,APAC,Japan,Services,Implementation Services,Marketplace,Enterprise,5610.65,2,0,0.1047,0.3708,1,1210.66,0.0428,false,false
2024-12-13,LATAM,Mexico,Services,Enablement Workshop,Direct,Enterprise,8685.45,3,0,0.0687,0.4635,2,1493.49,0.0494,false,false
2024-12-13,LATAM,Brazil,Enterprise Suite,Insight Enterprise Cloud,Partner,Enterprise,4021.97,1,0,0.0790,0.6069,1,910.47,0.0399,false,false
2024-12-13,LATAM,Chile,Analytics Platform,Pipeline Analytics,Marketplace,Enterprise,3221.23,2,0,0.1027,0.5132,1,626.45,0.0368,false,false
2024-12-14,North America,Canada,Analytics Platform,Forecast Studio,Direct,Enterprise,17502.47,10,1,0.0650,0.6311,7,4045.72,0.0668,false,false
2024-12-14,North America,United States,Enterprise Suite,Insight Enterprise Cloud,Partner,Enterprise,10306.62,2,0,0.0809,0.6566,1,2378.61,0.0508,false,false
2024-12-14,North America,Canada,Services,Enablement Workshop,Marketplace,Enterprise,7395.28,2,0,0.1113,0.4189,1,1706.69,0.0473,false,false
2024-12-14,EMEA,France,Automation Tools,Lead Scoring Add-on,Direct,Enterprise,11291.40,25,3,0.0544,0.5447,18,2542.83,0.0527,false,false
2024-12-14,EMEA,United Arab Emirates,Automation Tools,CRM Workflow Pack,Partner,SMB,8240.82,29,13,0.0945,0.4931,30,2005.58,0.0466,false,false
2024-12-14,EMEA,Germany,Automation Tools,Lead Scoring Add-on,Marketplace,Enterprise,5469.65,12,1,0.0940,0.4650,9,1053.35,0.0379,false,false
2024-12-14,APAC,Australia,Enterprise Suite,Revenue Intelligence Pro,Direct,Enterprise,10500.35,2,0,0.0503,0.6543,1,2696.93,0.0580,false,false
2024-12-14,APAC,Japan,Services,Implementation Services,Partner,Enterprise,7031.23,2,0,0.0743,0.3862,1,1846.86,0.0433,false,false
2024-12-14,APAC,India,Analytics Platform,Pipeline Analytics,Marketplace,Enterprise,4373.63,2,0,0.1095,0.5014,1,1251.30,0.0417,false,false
2024-12-14,LATAM,Chile,Analytics Platform,Forecast Studio,Direct,Enterprise,3909.55,2,0,0.0566,0.6001,1,1306.94,0.0501,false,false
2024-12-14,LATAM,Brazil,Analytics Platform,Forecast Studio,Partner,Mid-Market,3577.79,3,1,0.0904,0.5537,3,893.20,0.0376,false,false
2024-12-14,LATAM,Chile,Enterprise Suite,Insight Enterprise Cloud,Marketplace,Enterprise,3810.64,1,0,0.1132,0.5953,1,629.70,0.0374,false,false
2024-12-15,North America,United States,Automation Tools,CRM Workflow Pack,Direct,Mid-Market,15962.51,45,13,0.0686,0.5830,40,3932.72,0.0616,false,false
2024-12-15,North America,United States,Automation Tools,Lead Scoring Add-on,Partner,SMB,11378.06,41,18,0.0888,0.5159,43,2153.67,0.0472,false,false
2024-12-15,North America,Canada,Services,Enablement Workshop,Marketplace,Enterprise,7571.70,2,0,0.0964,0.4268,1,1468.83,0.0499,false,false
2024-12-15,EMEA,United Arab Emirates,Analytics Platform,Pipeline Analytics,Direct,Enterprise,12100.84,7,1,0.0681,0.6104,5,2700.30,0.0540,false,false
2024-12-15,EMEA,United Arab Emirates,Services,Implementation Services,Partner,Mid-Market,8362.48,3,1,0.0770,0.4242,3,1677.59,0.0415,false,false
2024-12-15,EMEA,Germany,Analytics Platform,Forecast Studio,Marketplace,Enterprise,4362.11,2,0,0.1066,0.5306,1,1074.56,0.0411,false,false
2024-12-15,APAC,Japan,Analytics Platform,Forecast Studio,Direct,Enterprise,11566.47,7,1,0.0684,0.5591,5,2683.85,0.0601,false,false
2024-12-15,APAC,India,Automation Tools,Lead Scoring Add-on,Partner,SMB,7538.48,27,13,0.0871,0.4308,28,1853.77,0.0444,false,false
2024-12-15,APAC,Singapore,Enterprise Suite,Revenue Intelligence Pro,Marketplace,Enterprise,5178.28,1,0,0.1138,0.5772,1,1108.21,0.0417,false,false
2024-12-15,LATAM,Chile,Enterprise Suite,Insight Enterprise Cloud,Direct,Enterprise,6608.34,1,0,0.0532,0.6814,1,1261.84,0.0465,false,false
2024-12-15,LATAM,Chile,Analytics Platform,Forecast Studio,Partner,Mid-Market,4891.11,3,1,0.0843,0.5457,3,959.65,0.0406,false,false
2024-12-15,LATAM,Mexico,Enterprise Suite,Insight Enterprise Cloud,Marketplace,Enterprise,2105.95,1,0,0.1049,0.5816,1,655.67,0.0306,false,false
2024-12-16,North America,Canada,Services,Enablement Workshop,Direct,SMB,21897.96,11,4,0.0537,0.5069,12,3247.79,0.0669,false,false
2024-12-16,North America,Canada,Analytics Platform,Pipeline Analytics,Partner,Mid-Market,13335.78,10,2,0.0882,0.5813,9,2170.44,0.0477,false,false
2024-12-16,North America,Canada,Analytics Platform,Forecast Studio,Marketplace,Enterprise,8825.45,5,1,0.1052,0.5747,4,1770.14,0.0475,false,false
2024-12-16,EMEA,United Kingdom,Automation Tools,Lead Scoring Add-on,Direct,Mid-Market,13237.29,37,7,0.0510,0.5483,33,3100.18,0.0588,false,false
2024-12-16,EMEA,France,Analytics Platform,Forecast Studio,Partner,Enterprise,10960.07,6,1,0.0730,0.5528,4,1950.76,0.0452,false,false
2024-12-16,EMEA,United Arab Emirates,Analytics Platform,Pipeline Analytics,Marketplace,Enterprise,5591.24,3,0,0.1000,0.5422,2,1040.60,0.0409,false,false
2024-12-16,APAC,Australia,Analytics Platform,Pipeline Analytics,Direct,Enterprise,14700.19,8,1,0.0562,0.5786,6,2276.86,0.0621,false,false
2024-12-16,APAC,Japan,Analytics Platform,Forecast Studio,Partner,Mid-Market,8190.66,6,1,0.0875,0.4984,5,1525.93,0.0477,false,false
2024-12-16,APAC,Australia,Analytics Platform,Forecast Studio,Marketplace,Enterprise,5389.81,3,0,0.1167,0.4911,2,1211.49,0.0423,false,false
2024-12-16,LATAM,Brazil,Automation Tools,Lead Scoring Add-on,Direct,Enterprise,6208.62,14,2,0.0543,0.5224,10,1211.61,0.0500,false,false
2024-12-16,LATAM,Brazil,Enterprise Suite,Insight Enterprise Cloud,Partner,Enterprise,4329.14,1,0,0.0769,0.6191,1,949.39,0.0360,false,false
2024-12-16,LATAM,Mexico,Analytics Platform,Forecast Studio,Marketplace,Enterprise,3355.59,2,0,0.1085,0.5123,1,622.66,0.0353,false,false
2024-12-17,North America,United States,Analytics Platform,Pipeline Analytics,Direct,Enterprise,23453.45,13,2,0.0517,0.6451,9,3674.57,0.0606,false,false
2024-12-17,North America,United States,Enterprise Suite,Revenue Intelligence Pro,Partner,Enterprise,14651.56,2,0,0.0857,0.6468,1,2469.86,0.0522,false,false
2024-12-17,North America,United States,Analytics Platform,Forecast Studio,Marketplace,Mid-Market,9313.69,7,2,0.0984,0.5746,6,1503.15,0.0456,false,false
2024-12-17,EMEA,United Arab Emirates,Analytics Platform,Forecast Studio,Direct,Enterprise,13429.85,8,1,0.0576,0.6161,6,2631.10,0.0530,false,false
2024-12-17,EMEA,Germany,Enterprise Suite,Revenue Intelligence Pro,Partner,Enterprise,10420.21,2,0,0.0790,0.6361,1,1840.27,0.0457,false,false
2024-12-17,EMEA,United Arab Emirates,Analytics Platform,Forecast Studio,Marketplace,Enterprise,6395.55,4,0,0.0962,0.5358,3,1161.47,0.0401,false,false
2024-12-17,APAC,Australia,Enterprise Suite,Insight Enterprise Cloud,Direct,SMB,15523.75,4,1,0.0654,0.6362,4,2323.58,0.0618,false,false
2024-12-17,APAC,Australia,Automation Tools,Lead Scoring Add-on,Partner,Enterprise,9722.05,22,2,0.0744,0.4384,16,1877.06,0.0495,false,false
2024-12-17,APAC,Japan,Services,Implementation Services,Marketplace,Mid-Market,5696.76,2,1,0.1016,0.3515,2,1101.74,0.0476,false,false
2024-12-17,LATAM,Chile,Enterprise Suite,Revenue Intelligence Pro,Direct,Enterprise,7440.53,1,0,0.0490,0.6871,1,1258.46,0.0469,false,false
2024-12-17,LATAM,Mexico,Enterprise Suite,Insight Enterprise Cloud,Partner,Enterprise,3691.14,1,0,0.0814,0.6019,1,927.96,0.0379,false,false
2024-12-17,LATAM,Mexico,Automation Tools,CRM Workflow Pack,Marketplace,Enterprise,3044.21,7,1,0.0935,0.4451,5,606.30,0.0321,false,false
2024-12-18,North America,Canada,Automation Tools,Lead Scoring Add-on,Direct,Enterprise,19974.87,45,4,0.0483,0.5904,32,3903.33,0.0667,false,false
2024-12-18,North America,United States,Analytics Platform,Pipeline Analytics,Partner,Enterprise,14802.61,8,1,0.0871,0.5826,6,2507.71,0.0526,false,false
2024-12-18,North America,Canada,Automation Tools,Lead Scoring Add-on,Marketplace,SMB,8975.52,32,14,0.1139,0.4882,34,1729.28,0.0500,false,false
2024-12-18,EMEA,United Kingdom,Automation Tools,Lead Scoring Add-on,Direct,Enterprise,14257.61,32,3,0.0671,0.5407,23,2592.02,0.0565,false,false
2024-12-18,EMEA,United Kingdom,Automation Tools,Lead Scoring Add-on,Partner,SMB,8219.09,29,13,0.0769,0.4781,30,1972.99,0.0448,false,false
2024-12-18,EMEA,United Arab Emirates,Automation Tools,Lead Scoring Add-on,Marketplace,Enterprise,5497.92,12,1,0.0965,0.4636,9,1156.99,0.0365,false,false
2024-12-18,APAC,India,Automation Tools,Lead Scoring Add-on,Direct,Mid-Market,13394.65,37,8,0.0489,0.4911,33,2384.44,0.0604,false,false
2024-12-18,APAC,India,Enterprise Suite,Revenue Intelligence Pro,Partner,Enterprise,8574.34,1,0,0.0767,0.5633,1,1586.25,0.0431,false,false
2024-12-18,APAC,Singapore,Analytics Platform,Pipeline Analytics,Marketplace,Mid-Market,6247.45,4,1,0.1138,0.4776,4,1013.39,0.0421,false,false
2024-12-18,LATAM,Brazil,Analytics Platform,Forecast Studio,Direct,Enterprise,6419.14,4,0,0.0511,0.6170,3,1582.48,0.0485,false,false
2024-12-18,LATAM,Chile,Enterprise Suite,Revenue Intelligence Pro,Partner,Enterprise,5646.56,1,0,0.0780,0.6119,1,856.46,0.0377,false,false
2024-12-18,LATAM,Brazil,Services,Enablement Workshop,Marketplace,Enterprise,3005.60,1,0,0.1092,0.3853,1,537.98,0.0367,false,false
2024-12-19,North America,United States,Analytics Platform,Pipeline Analytics,Direct,Enterprise,22328.00,13,1,0.0649,0.6311,9,3646.27,0.0615,false,false
2024-12-19,North America,Canada,Automation Tools,CRM Workflow Pack,Partner,Enterprise,14475.67,32,4,0.0762,0.5330,23,2398.14,0.0518,false,false
2024-12-19,North America,United States,Enterprise Suite,Insight Enterprise Cloud,Marketplace,Enterprise,8348.35,1,0,0.0965,0.6187,1,1564.17,0.0444,false,false
2024-12-19,EMEA,France,Automation Tools,CRM Workflow Pack,Direct,Enterprise,13320.58,30,4,0.0543,0.5397,22,3123.87,0.0565,false,false
2024-12-19,EMEA,United Kingdom,Enterprise Suite,Insight Enterprise Cloud,Partner,Enterprise,9235.28,2,0,0.0788,0.6369,1,1703.01,0.0415,false,false
2024-12-19,EMEA,France,Automation Tools,CRM Workflow Pack,Marketplace,Mid-Market,8030.33,22,5,0.1095,0.4654,19,1138.09,0.0398,false,false
2024-12-19,APAC,Australia,Analytics Platform,Pipeline Analytics,Direct,Enterprise,14450.71,8,1,0.0569,0.5730,6,2919.35,0.0582,false,false
2024-12-19,APAC,India,Services,Enablement Workshop,Partner,Enterprise,6641.35,2,0,0.0932,0.3862,1,1760.91,0.0503,false,false
2024-12-19,APAC,Australia,Analytics Platform,Forecast Studio,Marketplace,Mid-Market,7192.12,5,1,0.1166,0.5020,4,1231.98,0.0452,false,false
2024-12-19,LATAM,Mexico,Analytics Platform,Forecast Studio,Direct,Mid-Market,9342.15,7,2,0.0594,0.5910,6,1241.57,0.0508,false,false
2024-12-19,LATAM,Mexico,Enterprise Suite,Revenue Intelligence Pro,Partner,Enterprise,3875.50,1,0,0.0808,0.6170,1,967.89,0.0375,false,false
2024-12-19,LATAM,Brazil,Automation Tools,CRM Workflow Pack,Marketplace,Enterprise,2866.82,6,1,0.1148,0.4346,4,655.21,0.0370,false,false
2024-12-20,North America,United States,Enterprise Suite,Insight Enterprise Cloud,Direct,Enterprise,23850.05,4,1,0.0511,0.7200,3,3322.10,0.0639,false,false
2024-12-20,North America,United States,Services,Implementation Services,Partner,SMB,15440.75,8,4,0.0732,0.4563,8,2122.00,0.0491,false,false
2024-12-20,North America,Canada,Enterprise Suite,Insight Enterprise Cloud,Marketplace,Enterprise,9063.81,1,0,0.0973,0.6398,1,1750.39,0.0473,false,false
2024-12-20,EMEA,France,Services,Enablement Workshop,Direct,Enterprise,16062.37,5,1,0.0660,0.5001,4,2401.23,0.0524,false,false
2024-12-20,EMEA,France,Services,Enablement Workshop,Partner,Mid-Market,9387.63,4,1,0.0819,0.4399,4,1946.59,0.0412,false,false
2024-12-20,EMEA,United Kingdom,Analytics Platform,Pipeline Analytics,Marketplace,Enterprise,6473.01,4,1,0.1079,0.5458,3,1241.43,0.0418,false,false
2024-12-20,APAC,Singapore,Automation Tools,CRM Workflow Pack,Direct,SMB,11315.98,40,16,0.0551,0.4853,42,2635.56,0.0608,false,false
2024-12-20,APAC,Singapore,Enterprise Suite,Insight Enterprise Cloud,Partner,Enterprise,7991.90,1,0,0.0828,0.5924,1,1845.09,0.0461,false,false
2024-12-20,APAC,India,Analytics Platform,Forecast Studio,Marketplace,Enterprise,6118.33,3,0,0.1153,0.4876,2,1155.48,0.0471,false,false
2024-12-20,LATAM,Mexico,Enterprise Suite,Insight Enterprise Cloud,Direct,Enterprise,7265.34,1,0,0.0536,0.6557,1,1368.69,0.0475,false,false
2024-12-20,LATAM,Brazil,Services,Enablement Workshop,Partner,Enterprise,4104.99,1,0,0.0768,0.4065,1,954.37,0.0373,false,false
2024-12-20,LATAM,Mexico,Automation Tools,CRM Workflow Pack,Marketplace,Enterprise,3004.16,7,1,0.0978,0.4391,5,599.32,0.0365,false,false
2024-12-21,North America,United States,Services,Implementation Services,Direct,Enterprise,17435.09,6,1,0.0715,0.5039,4,3359.77,0.0614,false,false
2024-12-21,North America,Canada,Analytics Platform,Forecast Studio,Partner,Enterprise,12318.28,7,1,0.0938,0.5987,5,2284.73,0.0514,false,false
2024-12-21,North America,Canada,Automation Tools,CRM Workflow Pack,Marketplace,Enterprise,7926.20,18,2,0.1049,0.4931,13,1592.41,0.0442,false,false
2024-12-21,EMEA,United Kingdom,Enterprise Suite,Revenue Intelligence Pro,Direct,Enterprise,11719.18,2,0,0.0505,0.6817,1,2701.84,0.0567,false,false
2024-12-21,EMEA,France,Analytics Platform,Pipeline Analytics,Partner,Enterprise,7127.94,4,0,0.0806,0.5398,3,1968.34,0.0443,false,false
2024-12-21,EMEA,United Arab Emirates,Enterprise Suite,Insight Enterprise Cloud,Marketplace,Enterprise,5343.23,1,0,0.1005,0.5894,1,1177.65,0.0422,false,false
2024-12-21,APAC,Singapore,Enterprise Suite,Revenue Intelligence Pro,Direct,Enterprise,11788.18,2,0,0.0720,0.6566,1,2809.31,0.0562,false,false
2024-12-21,APAC,Japan,Analytics Platform,Pipeline Analytics,Partner,Enterprise,7450.84,4,1,0.0756,0.5028,3,1465.43,0.0500,false,false
2024-12-21,APAC,Singapore,Enterprise Suite,Revenue Intelligence Pro,Marketplace,Mid-Market,5303.94,1,0,0.0947,0.5445,1,1159.85,0.0439,false,false
2024-12-21,LATAM,Mexico,Analytics Platform,Pipeline Analytics,Direct,Enterprise,6231.95,4,0,0.0555,0.5921,3,1533.24,0.0512,false,false
2024-12-21,LATAM,Chile,Analytics Platform,Pipeline Analytics,Partner,SMB,4119.95,4,2,0.0772,0.5482,4,987.18,0.0371,false,false
2024-12-21,LATAM,Brazil,Enterprise Suite,Insight Enterprise Cloud,Marketplace,Enterprise,2799.37,1,0,0.1057,0.5977,1,691.23,0.0352,false,false
2024-12-22,North America,Canada,Automation Tools,CRM Workflow Pack,Direct,Enterprise,16857.14,38,4,0.0562,0.5809,27,3569.50,0.0600,false,false
2024-12-22,North America,Canada,Automation Tools,CRM Workflow Pack,Partner,Mid-Market,12879.32,36,9,0.0931,0.5046,32,2076.68,0.0509,false,false
2024-12-22,North America,United States,Enterprise Suite,Insight Enterprise Cloud,Marketplace,Enterprise,7947.90,1,0,0.0983,0.6479,1,1420.41,0.0506,false,false
2024-12-22,EMEA,France,Services,Enablement Workshop,Direct,Mid-Market,11522.94,5,1,0.0591,0.4788,4,2476.74,0.0553,false,false
2024-12-22,EMEA,United Kingdom,Enterprise Suite,Insight Enterprise Cloud,Partner,Enterprise,8520.74,1,0,0.0961,0.6390,1,1905.49,0.0457,false,false
2024-12-22,EMEA,United Arab Emirates,Enterprise Suite,Revenue Intelligence Pro,Marketplace,Enterprise,4631.18,1,0,0.1001,0.6098,1,1309.00,0.0417,false,false
2024-12-22,APAC,India,Enterprise Suite,Revenue Intelligence Pro,Direct,Mid-Market,12209.43,3,1,0.0700,0.6253,3,2263.60,0.0609,false,false
